6116,0.3354760074
5642,0.3356504534
14912,0.3357752481
41535,0.3357988063
1432,0.3358238396
42108,0.3358529738
36856,0.3358754346
36600,0.335935987
70,0.3359449267
6113,0.3360162947
36753,0.3361048808
6370,0.3362750234
75080,0.3362978193
20423,0.3363253387
50117,0.3363744616
42159,0.3364641958
3562,0.3366882296
14339,0.33678461
3510,0.3369176389
11636,0.3369436537
37275,0.3370552052
6098,0.3371701115
42633,0.3372713415
20371,0.3375193901
3500,0.3375624895
80484,0.3377700677
224,0.3378381917
41954,0.337846691
47672,0.3379091278
222,0.3379715419
5590,0.3381101672
3398,0.3381552781
4459,0.3381786711
72425,0.3382683043
39663,0.3382700668
7476,0.3383499347
36701,0.3383928195
36586,0.3384579054
144,0.3384836478
36599,0.3385447501
3395,0.3386457229
12312,0.3387716589
37326,0.3388852654
2821,0.3389513787
758,0.3390290189
44657,0.3391003175
15016,0.3391904538
6804,0.3392618999
1499,0.3395328928
72482,0.3396453029
8884,0.3396540652
17030,0.3397437345
42211,0.3397603445
20307,0.3400225453
39254,0.3400767116
88596,0.3401062536
14952,0.3402243328
10287,0.3402879518
39410,0.3402901358
14379,0.34036956
11521,0.3403907855
37276,0.3404185321
3679,0.3404786597
9555,0.3405670412
12261,0.3406271253
3670,0.3407648995
47464,0.3407718197
12196,0.3409968033
8875,0.3410422981
9712,0.3410456413
761,0.3411242203
41995,0.3412664169
925,0.3412980371
1600,0.3413062697
14444,0.3414591539
8802,0.341520466
44696,0.3415520136
35908,0.3416659446
964,0.3417203164
4204,0.3417547524
35962,0.3417655837
85892,0.3417978584
12209,0.3419461584
39559,0.3419776669
1549,0.3420752086
6319,0.3422018027
1448,0.3422308994
16915,0.3422336367
11520,0.342293459
44714,0.3424783872
74607,0.3424812654
42635,0.3425026733
41941,0.3425083955
19695,0.3425302394
9561,0.3425627016
9608,0.3425735518
744,0.3426800285
9510,0.3426810129
745,0.342748176
3566,0.3427946516
36857,0.3427948341
3569,0.3428435378
9765,0.3428479004
3399,0.3429406305
15015,0.3429588893
2873,0.3431192126
71956,0.343192069
121,0.343209648
39236,0.3433379905
912,0.343384992
36805,0.343398435
1080,0.3434423027
52769,0.3435001568
6280,0.3437444798
6130,0.3438657226
36180,0.3439961036
44919,0.3440658569
71750,0.3440681533
7481,0.3442177364
14326,0.3442302857
6789,0.3442425566
8935,0.3443041623
9035,0.3443307033
3614,0.3445027093
15588,0.3445428588
23075,0.3445700743
8931,0.3445760566
19734,0.3445892929
3731,0.344631782
42212,0.3446502356
107630,0.3446829869
44759,0.3448154995
45385,0.3451184065
9074,0.345245163
50066,0.3454100651
6279,0.3454734245
8919,0.3454947052
8803,0.3460497581
1759,0.346067611
6436,0.3460979922
11687,0.3461401201
8932,0.3462461907
39253,0.3462756462
6266,0.3462865788
137,0.3464513021
6168,0.3467101609
14965,0.3468335443
6802,0.346844933
824,0.3468641764
44763,0.3468886259
3055,0.3469224404
7163,0.3470300619
52821,0.3470510684
1606,0.347130726
6101,0.3472070474
11583,0.347327617
72,0.3473463339
6474,0.3474362005
3031,0.3475739351
1706,0.3475751078
772,0.3475815443
122,0.3476478219
6169,0.3477158724
3517,0.3478464817
9548,0.3479951551
35909,0.3481006388
14224,0.3481304582
71742,0.3482925509
6809,0.3483321631
35898,0.3483768668
50051,0.3483884623
3617,0.3484322076
798,0.3485923435
41962,0.3489303277
11843,0.3489446353
131,0.3489951998
39355,0.3490478042
36752,0.3492027929
8883,0.349210194
3770,0.3492711207
3409,0.349306335
71789,0.3493276608
6805,0.3494085624
52756,0.3495197345
47413,0.3495609116
12519,0.3496284665
35922,0.3496634954
6105,0.349736722
4192,0.3498000278
18292,0.3498094003
6167,0.349816671
8858,0.3498809597
35972,0.3499818431
36233,0.3500447232
57,0.3500513431
5694,0.3500671444
36705,0.3500765563
4776,0.3501669933
6132,0.3502648189
36024,0.3502689589
36639,0.3503041786
44864,0.3503170004
35910,0.3503891544
77783,0.3503901558
11688,0.3503969737
42009,0.3504491651
38818,0.3506575201
6127,0.3506692073
40030,0.3507405898
8881,0.3507438389
9089,0.3507608428
2834,0.3507737626
77836,0.3507844718
16914,0.3508868313
1601,0.3510078076
47347,0.3510781759
876,0.351109891
55,0.3512823105
72479,0.3514083787
19697,0.3514108343
1032,0.3514425438
1964,0.3514833523
148,0.3514986997
39237,0.3515117151
760,0.3516477123
41942,0.3517651941
928,0.351828965
14238,0.3518715712
74509,0.3518932932
111,0.3519699512
823,0.352090558
74507,0.3520917155
4085,0.3521059545
977,0.3521275756
17604,0.3522683216
1067,0.3522714508
80537,0.3522900687
9546,0.3522902042
9022,0.3523013292
7530,0.3523017977
3526,0.3523019388
47400,0.3523021156
4100,0.3523134553
6131,0.3523194629
12884,0.3523396364
2901,0.3526130404
6858,0.3527136076
133,0.3527860623
71852,0.3529868412
6856,0.3529992023
72428,0.3530188252
38662,0.3530898392
6787,0.3531927353
36804,0.3532204191
7485,0.3533226516
14592,0.3533514123
16978,0.3534291562
1134,0.3534769013
36908,0.3535190347
809,0.353701921
19644,0.3537211706
7114,0.3537626669
6435,0.3537639566
55523,0.3538142224
48036,0.3538363104
9492,0.35384083
6488,0.3538762123
107579,0.3540142216
75183,0.3540386906
20308,0.3540584486
814,0.354084159
11539,0.3540892203
55575,0.3541931839
7060,0.3542070821
6373,0.3543456233
9559,0.3543472257
4773,0.3543999446
3428,0.3544126107
2121,0.3544270332
22350,0.354489866
20320,0.3545426408
59,0.3545606974
6960,0.3545666545
38831,0.3545980896
39511,0.3546227667
9087,0.3546504625
2899,0.3546739038
84,0.3546815793
6152,0.3547369797
340,0.3549307531
6331,0.354960398
107634,0.3550466591
3579,0.3551558341
47463,0.3551671813
42008,0.355177796
36011,0.3552283252
15018,0.3552662044
54,0.355367076
17722,0.3554382109
42006,0.3555106867
6270,0.3555134394
40033,0.3555233177
44661,0.3555694881
77788,0.3556647757
41939,0.3556745692
9244,0.3556989084
22503,0.3558162294
39611,0.3558245569
813,0.3558263703
11572,0.3558284038
3410,0.3558564976
97,0.3558575697
50220,0.3558820563
3630,0.3559758903
3516,0.3560070885
1018,0.3561651204
41944,0.3562269575
3683,0.3562464914
160,0.35626646
3107,0.3563702457
175,0.3564386922
800,0.3564394355
1081,0.3564784484
10233,0.356585611
94,0.3566447802
41993,0.3567186649
197,0.3569181104
48038,0.3569439833
72427,0.3570411086
107580,0.3570944922
22491,0.3571027078
4511,0.3572869998
8437,0.3573048285
12314,0.3573245508
7115,0.3573338825
80541,0.3573454701
20633,0.3573973278
6154,0.3574840508
67,0.3575655519
4086,0.3575965599
2122,0.3578360813
36076,0.3578476908
924,0.3578524339
39356,0.3578536736
2126,0.3578709544
35963,0.3578741378
6166,0.3579058665
1437,0.3579115108
36653,0.3579303639
75182,0.3579477774
107738,0.3579959524
9139,0.3580811225
36656,0.358151714
16980,0.3582002345
1554,0.3582429652
36807,0.3582683025
23127,0.3583183129
47469,0.3583823731
3733,0.3583850277
8516,0.3583854915
42636,0.3584038999
91300,0.3584766858
36909,0.3585082582
2838,0.3585137106
812,0.3585556295
77780,0.3585603086
9024,0.3586573156
3772,0.3586793696
300,0.3587232453
50167,0.3587385347
44712,0.3587462428
811,0.3587955955
9508,0.3587995772
68,0.3588067141
916,0.3588409291
36130,0.3588553366
17031,0.3589044123
39238,0.358918487
1553,0.3589608386
42107,0.3590061224
42682,0.3590084615
4257,0.3590117657
36602,0.3590170954
37330,0.3591102813
44967,0.3591732749
3427,0.3591985828
17084,0.3592232435
17826,0.3592554426
11638,0.3593868589
108,0.3594409566
39255,0.3594662503
71740,0.3594718674
771,0.3595384228
237,0.3595481242
14382,0.3595582536
6806,0.3595717827
53444,0.3595867453
4251,0.3595886392
6180,0.3596245343
1487,0.35966146
39403,0.359695968
352,0.3599898468
1501,0.3600053115
12208,0.3600126052
223,0.3600259991
6854,0.3600305527
9764,0.3600766162
41959,0.3601026635
1504,0.3601141245
6334,0.360145469
14340,0.3601747963
71739,0.3601995579
35896,0.3602277983
19619,0.3602399491
4189,0.3602500835
799,0.3602595679
7480,0.3602805961
1602,0.3602888009
39252,0.3603172656
6100,0.3603551369
14290,0.3603664164
71738,0.3603688647
1391,0.3603822005
41587,0.3603944396
7008,0.3604550018
748,0.3604706147
12251,0.3604978716
71856,0.3605047354
826,0.3605134571
100,0.3605609376
47621,0.3606386515
3553,0.3606825553
52770,0.3607453906
7062,0.3607720494
47466,0.3608424229
110335,0.3608566632
77785,0.3608696758
23026,0.3609124781
9713,0.360914233
12891,0.3609218243
44188,0.3609483602
6384,0.3609798918
42162,0.3611232263
41958,0.3611268053
1121,0.3611651639
22386,0.3611747836
75081,0.361263989
16993,0.3612935543
1503,0.3612958803
42010,0.3613189909
36650,0.3613397545
39509,0.3613458014
38766,0.3613487062
85945,0.3613524892
36910,0.3614404581
52872,0.3614553352
39928,0.3614771529
6855,0.3614921761
107578,0.3615026361
12212,0.3615733975
35948,0.3617081908
1434,0.3617099742
80539,0.3617364853
2943,0.3617660034
38883,0.3618366492
39561,0.3618403563
3838,0.3618919664
22348,0.3619175931
48037,0.362033417
1552,0.362053811
39930,0.3620542196
19634,0.3620837814
77784,0.3621011775
6790,0.3621254846
5582,0.36213918
702,0.3621549847
17656,0.3622499932
44968,0.362280572
2178,0.362336668
170,0.3623476546
2125,0.3624042271
11573,0.3625008895
36655,0.3626005104
93,0.3626023362
71804,0.3626200965
6179,0.3626427014
39510,0.3626607393
77782,0.3626648688
9557,0.3627393828
4101,0.3627778626
71957,0.3627814561
36859,0.3628081562
22452,0.362809553
1123,0.362898498
36272,0.3629269257
38669,0.3629733599
9547,0.3630159218
72008,0.363038149
913,0.3630541519
14899,0.3630841438
2855,0.3631497166
15641,0.3631756634
42112,0.3632881492
50221,0.3632955526
7063,0.3633008049
17720,0.3634356091
41436,0.3634461157
42634,0.3634551664
17671,0.3634616494
39357,0.3635120816
41943,0.3635712691
301,0.3635888604
52871,0.3636632568
55628,0.3636877103
1808,0.3637099573
6318,0.3638159973
47414,0.3639697306
9036,0.3639783984
2847,0.3641149183
22335,0.3641204433
35911,0.3641542375
14371,0.3641550658
42007,0.3641664593
55473,0.3642060095
17824,0.364215541
39927,0.3642479742
7010,0.3642481551
12885,0.3642691753
3786,0.3643255985
8872,0.3645250492
326,0.3645308995
107631,0.3645329068
4357,0.3645561877
3669,0.3646631268
4087,0.3647470749
35895,0.3648760194
9549,0.3648783593
39665,0.3648949479
9078,0.3650320204
41475,0.365044223
11586,0.3650501663
36651,0.3650865145
77260,0.3651072965
1653,0.3651589922
39617,0.3651666167
39562,0.3651816217
828,0.3652319226
14327,0.365233918
6371,0.3652413217
1605,0.3652437143
71802,0.3652600152
14237,0.3652611699
14211,0.3652867072
74601,0.3654572686
827,0.365561278
72481,0.3656581468
17670,0.3657129178
19672,0.3657288764
107633,0.3657310329
17603,0.3657334939
47364,0.3658288949
39341,0.3658857033
9717,0.3658868926
77834,0.3659275844
14393,0.3659891535
44863,0.366018188
15119,0.3660369495
6165,0.3660450175
8861,0.3660738256
120,0.3660886793
41957,0.3661188256
44915,0.3661224229
36128,0.3661322386
125,0.3661711466
71805,0.3661795208
930,0.3662245338
39447,0.3662432478
3413,0.3662897757
4359,0.3662951487
107581,0.3663308581
14587,0.3663353059
6119,0.3663980955
39240,0.3664046853
7112,0.366422176
6475,0.3664378686
20997,0.3664439949
17034,0.3664518396
862,0.3664822787
774,0.3665318493
5759,0.3665342329
88649,0.3665533901
23025,0.3665637568
6808,0.3666429738
2123,0.3666494495
10288,0.3666674598
38870,0.3666794815
9126,0.3667617676
2853,0.3668354844
58,0.3668431257
965,0.3668451471
74711,0.3668695625
1502,0.3668907797
3042,0.3669469935
1451,0.3669855656
74763,0.3670023829
5578,0.3670191382
8834,0.3670473842
36597,0.3670975761
71845,0.3671304914
9509,0.3671638107
6103,0.3671839289
14289,0.3672107548
4878,0.3672258021
14920,0.3672433226
11641,0.3673088542
38729,0.3673202218
2229,0.3673697795
1555,0.3673793852
41473,0.3674515975
75078,0.3674647311
71800,0.3674860522
37277,0.3675013831
6153,0.3675179323
12467,0.367531611
773,0.367550987
3568,0.3676014796
41435,0.3676717227
22322,0.3677083441
279,0.3677408512
249,0.3677774756
864,0.3677791001
6102,0.3678010901
3529,0.3678450341
14239,0.3678741068
14954,0.3678746676
187,0.3679364916
7271,0.367997579
42683,0.3679983288
50065,0.3680446757
7479,0.3680682987
6337,0.3682222103
36640,0.3683105117
919,0.3683245338
9711,0.3683261876
3426,0.3683599729
9716,0.3684281571
4089,0.3684565154
35976,0.36850305
38820,0.3685075564
1016,0.3685303938
14241,0.3685348089
9507,0.3685363537
72480,0.3685447194
36181,0.368592077
17047,0.3686525495
50069,0.3687343159
6114,0.3687856278
7164,0.3688113301
118,0.3688603129
36587,0.3688603194
14430,0.3688654519
35914,0.3689576463
39242,0.368959439
36115,0.3691401001
2953,0.3691875451
9076,0.3691896982
39458,0.3692033209
56150,0.3692396432
80,0.3692702349
173,0.3693400633
36077,0.3693524934
6526,0.369402532
3785,0.369486672
12217,0.3695909381
19699,0.3696567926
94004,0.3696892061
7484,0.3697119468
4774,0.3697723398
966,0.3697875503
8855,0.3698061066
11785,0.3698433294
17099,0.3698587424
1450,0.3698668948
15694,0.3698683968
3527,0.3699370634
3424,0.369938628
38668,0.3700420758
41996,0.3700452872
75186,0.3700907341
1505,0.3701186555
38654,0.3701747389
74610,0.3701791541
41574,0.3702017492
5591,0.3702666832
38705,0.3703110107
2928,0.3703395473
174,0.3703650311
69,0.3703758083
36064,0.3703995312
4244,0.370417526
17095,0.3704388528
2886,0.3705004868
35951,0.3705295775
41471,0.370539043
47516,0.3705410934
41431,0.3706001068
72430,0.3706695125
53551,0.370703455
17771,0.3707486204
36219,0.3707537538
704,0.3707786898
6336,0.3708499675
931,0.3708627184
392,0.3708929106
50740,0.370925723
107632,0.3709270764
8351,0.3709740199
6383,0.3709769926
52822,0.3710062439
23700,0.3710153892
202,0.3710540441
14330,0.3710540505
74506,0.3711114863
7111,0.3711126101
41626,0.3711370077
14317,0.3711989235
45019,0.3712004762
1490,0.3712083678
74557,0.3712135964
39405,0.3712280807
8876,0.3712667192
8910,0.3712871042
10184,0.3713523246
228,0.3713677983
38727,0.371407339
36589,0.3715031188
2951,0.371526882
3581,0.371526956
38652,0.3715659985
9562,0.3715672944
19632,0.3716175527
12195,0.371673384
75342,0.3716743185
39411,0.3716755631
58177,0.3717355625
1031,0.3717374289
1435,0.3717554897
3502,0.3717657966
71753,0.3717791557
9243,0.371800879
75185,0.3718107915
42267,0.3718209023
50219,0.3718320627
9612,0.371851308
41639,0.3718605722
11986,0.3718726468
6126,0.3719188154
3629,0.3719699412
2827,0.3719699757
47352,0.3719707759
36063,0.3720054761
42263,0.3720502716
21102,0.3720618705
11833,0.3721180395
19645,0.3721291241
18293,0.372146049
23078,0.3721488737
36638,0.3721851054
3672,0.3722752988
14953,0.3722803644
11642,0.3722902003
35912,0.3722962832
12199,0.3723043427
38875,0.3723721289
36133,0.3723818381
50377,0.3724178958
1655,0.3724321547
6423,0.3724676797
12365,0.3724872668
815,0.3725107792
16967,0.3725147137
4515,0.3725198879
74493,0.3725275917
6841,0.3725357863
50899,0.372616619
71793,0.3726519912
72060,0.3726900963
981,0.3727221902
39926,0.3727274876
19841,0.3727354973
5708,0.3727390687
74494,0.3727782967
41960,0.3728017673
15067,0.372810678
95,0.3728153166
3567,0.3728320078
50122,0.3728561352
5655,0.3728876214
37327,0.3729033074
2176,0.3729215188
71737,0.3729313675
35897,0.3729350264
9763,0.3729980868
52874,0.3730563409
72009,0.373071176
4777,0.373078709
50067,0.3731067765
41945,0.37312919
6107,0.3731817002
42631,0.3732091722
71905,0.3732136214
38653,0.3732188464
1485,0.3733076881
23180,0.3733425262
48041,0.3733845357
55460,0.3733968687
405,0.3734033163
58178,0.3734397093
6257,0.3734493833
9088,0.3734518939
7215,0.373499989
47366,0.3735102049
75184,0.3735221256
17134,0.3735416529
9919,0.3735677905
22351,0.3735783412
11689,0.3735832184
25728,0.3736202914
22438,0.3736528942
94057,0.3737160455
20996,0.3737221861
36117,0.3737788487
85893,0.3738676831
7478,0.373884511
9127,0.3739644553
80223,0.3739899123
45390,0.3740724895
124,0.3740906947
20428,0.3742079665
12996,0.3742846675
3682,0.3742920266
20360,0.3743619502
23231,0.3744044266
9817,0.3744054663
47468,0.3744066909
38887,0.3744819679
55525,0.3745863219
1811,0.3746190362
25041,0.3746755711
56201,0.374675912
20580,0.3746863532
80171,0.3747090995
36543,0.374766577
188,0.3747782702
9563,0.3747982882
4461,0.3748200989
22490,0.374824344
39613,0.3748342633
14268,0.3748392232
11620,0.3748534746
4409,0.3748570655
36030,0.3748630197
38714,0.3748713336
863,0.3749118616
77787,0.3749172703
1393,0.3749466031
37278,0.3749747384
38779,0.3749842509
6133,0.3750361835
6793,0.3750813112
4306,0.375092595
42214,0.3751066809
77311,0.3751191848
12938,0.3751458668
37274,0.3751754238
36743,0.3752051585
12888,0.375282436
6170,0.3753190995
11794,0.3753672604
14291,0.3753938424
77837,0.37542296
50741,0.3754767937
14267,0.3755987454
71752,0.375611494
27730,0.3756260784
71806,0.3757073796
41522,0.3757155467
40032,0.3757330459
4781,0.3757521754
44643,0.3757706554
41536,0.3757894676
73,0.3758480749
88600,0.3758633056
35921,0.3758884186
25831,0.37590431
47361,0.3760539856
17083,0.37613607
3029,0.376147872
11614,0.3761478904
715,0.3761562281
98,0.3761616452
2990,0.3761796379
41484,0.376193126
36027,0.3762099174
1082,0.3762448441
5581,0.3762573908
3528,0.3762666491
2812,0.376277345
8832,0.3762862099
36585,0.3762887785
4563,0.376343951
775,0.3763672052
56149,0.3763787174
72533,0.3764153629
52976,0.3764379522
4615,0.3764588643
6422,0.3764691183
16929,0.3765148919
55474,0.376614933
875,0.3766283575
6539,0.3767060168
74659,0.3767131421
3783,0.3767214354
45442,0.3767250622
1654,0.3768614655
19671,0.3768681692
72062,0.3768768287
1452,0.3769449734
303,0.376959882
1607,0.3769903037
11534,0.376993654
113091,0.3770178206
19698,0.3770553475
74815,0.3770737367
5645,0.3770949372
47419,0.377153842
35901,0.3772172287
11780,0.3772253188
80017,0.3772427965
55459,0.3772507272
14293,0.3772734477
136,0.3773129621
1132,0.3773194972
71904,0.3773263779
3571,0.3773882086
9871,0.3774011803
9550,0.3774118241
2957,0.3774213931
11792,0.3774235125
38731,0.377446158
1488,0.3774608717
47671,0.3774989407
19738,0.3775784307
2839,0.3775797495
37380,0.3775826538
3874,0.377597677
8821,0.3778269762
5853,0.3778317153
11692,0.377836374
6321,0.377865985
14232,0.3778698003
38785,0.3778839781
3822,0.3779031651
275,0.3779356126
8925,0.3779464621
36691,0.3779540457
14347,0.3779877594
8936,0.3780173731
1489,0.3780437586
55529,0.3780605685
12303,0.3780840964
5733,0.3780935837
44917,0.3780964325
83192,0.3781100885
14914,0.3781342901
17148,0.3781918803
11936,0.3782001086
5749,0.3782133773
36588,0.3782301512
4088,0.3782402319
35900,0.3782583574
23703,0.3782835036
14343,0.3783241446
17616,0.3783311
7012,0.378339288
36004,0.3783586672
47050,0.3784838198
4203,0.3784929579
7166,0.378498433
110334,0.3785181095
75237,0.3785530111
17669,0.3785734835
11674,0.3785735821
55475,0.3786106634
20424,0.3786211651
4205,0.3786328258
19747,0.3786566876
58179,0.3786739084
109,0.3786899725
915,0.3787479498
39666,0.3787601557
2979,0.3788491472
48040,0.3788581382
11882,0.378893866
2977,0.3789092729
39359,0.378951284
6328,0.379046165
250,0.3790489446
16927,0.379054979
3044,0.3790639866
58230,0.3790752027
17618,0.3790839569
77263,0.379091219
11676,0.3792173189
14265,0.3792615608
12317,0.3793497635
3003,0.3793568303
849,0.3793600991
50272,0.3793958906
22402,0.3793976184
53446,0.3794241394
19799,0.3794579615
12311,0.3795592803
6258,0.3795720117
9178,0.3795744826
235,0.3795784502
41575,0.3795985166
9191,0.3795987802
47348,0.3796186897
9192,0.3796208817
42215,0.3796750581
6162,0.3797513082
978,0.379796839
9868,0.379815508
37013,0.3798527688
8347,0.3798589988
3213,0.3798610085
9497,0.3798886867
58282,0.3798949585
9615,0.3799273511
12264,0.3799276784
36603,0.3799402288
44646,0.3799414498
3570,0.3799499579
15590,0.379951428
1017,0.3799542037
3417,0.379977987
19892,0.3800048324
17096,0.380008083
39925,0.3800101718
3835,0.3800148739
35949,0.3800228015
1705,0.3800720414
5707,0.3800838979
14276,0.3801151498
11680,0.3801683868
44711,0.3801757169
36028,0.3802397183
39931,0.3802734424
35964,0.380301263
88598,0.3803302337
45335,0.3803627259
50376,0.380363194
110388,0.3803808957
82823,0.3803871407
9282,0.380400638
6389,0.3804644538
853,0.380466383
8820,0.3804769656
213,0.3805189984
113093,0.3805232705
42316,0.3805509257
2230,0.3805751587
240,0.3805751828
8886,0.3806027106
39354,0.3806328987
4102,0.3806357964
47520,0.3806418214
4881,0.3806525822
41994,0.3806624808
5656,0.3806702807
11589,0.3806714866
41486,0.3807106905
8411,0.3807693189
14431,0.3807784125
7532,0.380821379
11091,0.3808254398
11523,0.3808254722
60,0.3808411044
80487,0.3808456197
15074,0.3808521233
23181,0.3808619285
15019,0.380864314
22504,0.3808753539
82,0.3809688456
96708,0.3809744016
36167,0.3809804583
25300,0.3810336303
860,0.3810974005
36657,0.3811370379
9081,0.3812580697
4084,0.3812669682
42367,0.3813222373
22399,0.3813307351
47349,0.3813737034
3501,0.3813788104
107584,0.3814579078
39342,0.3814709803
1433,0.3814765323
47776,0.3814937283
9023,0.3815692164
3472,0.3815756431
58279,0.3815897811
4258,0.3815998733
110336,0.381618779
12890,0.3816390924
58163,0.3816470918
50064,0.3817368828
14264,0.3817395457
47521,0.3817663313
36002,0.3817979386
52755,0.3818024868
41961,0.3818162083
50170,0.3818479557
8860,0.38185719
77838,0.3818905558
6796,0.3819494967
19646,0.3819515898
36961,0.3819796248
151,0.382022114
17082,0.3820938361
19618,0.3821071658
74555,0.3821254374
19682,0.3821561189
1707,0.3821771908
17605,0.38220254
36014,0.3822044752
1541,0.3822306127
15379,0.382302243
58280,0.3823139851
58385,0.3823425412
52975,0.3823671093
6478,0.3824401133
12215,0.3824462355
6324,0.3824505062
871,0.3824718762
10183,0.3825509883
41419,0.382573778
44291,0.3825761994
71,0.3825827413
17152,0.3826186774
25090,0.3826676246
8818,0.3826784551
71846,0.3827205325
50105,0.3827268516
38720,0.3827345888
47777,0.3827358257
94007,0.3827670706
5799,0.3827713903
16982,0.382790975
3878,0.3828365348
4361,0.3828409596
764,0.3828427635
87,0.3829056792
216,0.382909136
48144,0.3829096012
829,0.3829189904
3159,0.3829542619
72426,0.3829661889
25143,0.3830833675
1171,0.3831095785
6155,0.3831204935
8937,0.3831389308
35913,0.383219937
12267,0.3832265142
52759,0.383228208
15695,0.3832433684
22336,0.3832624165
4206,0.3832727222
17044,0.3832814466
1184,0.3832989412
41418,0.3833396656
11629,0.3833454859
19786,0.3833952818
274,0.3834024639
3146,0.383411265
20631,0.3834351328
1133,0.383446514
107683,0.3834658459
17772,0.3834723762
3722,0.3834752691
979,0.3834811568
8346,0.3834876957
38718,0.3835477752
36012,0.3835601858
107,0.3835856824
2281,0.3835955682
12200,0.3836111401
50794,0.3836370418
17154,0.3836412394
20362,0.3836723928
5568,0.3836737161
4411,0.3836828656
42630,0.3837170341
135,0.3837746969
50846,0.3837793448
822,0.3837898578
14278,0.3837964389
25155,0.3838585386
50171,0.3839020407
12363,0.3839498682
55734,0.383977587
44698,0.383977759
42524,0.3839969675
4255,0.3840210211
39408,0.3840330933
36706,0.3840594074
17308,0.3840819327
36758,0.3840884843
3635,0.3841023854
83296,0.3841109914
83242,0.3841141855
37329,0.3841499376
37067,0.3841829126
19903,0.3841974071
25103,0.3842459192
35974,0.3842602493
7636,0.3842660027
44176,0.384275321
37064,0.3842817439
339,0.384301697
77940,0.38433598
762,0.3843856693
36019,0.3843943887
6181,0.384396192
74662,0.3844047749
3619,0.3844460417
22439,0.3844696956
47365,0.3844728673
15276,0.3844892879
44715,0.3845019728
39300,0.3845262484
4463,0.384527157
4245,0.3845278808
6267,0.3845496951
71896,0.3845670402
52808,0.384579846
3775,0.3845942413
4103,0.3846060483
38835,0.384638164
